user_id,default_prob
55734,0.118085943162
55735,0.0513565167785
55736,0.154097124934
55737,0.0220299884677
55738,0.106674306095
55739,0.103810474277
55740,0.112700559199
55741,0.0304992664605
55742,0.0216601509601
55743,0.0464167483151
55744,0.10625783354
55745,0.0328373871744
55746,0.038698527962
55747,0.097632676363
55748,0.0899830162525
55749,0.0990440696478
55750,0.0271326173097
55751,0.12537664175
55752,0.185936436057
55753,0.035755071789
55754,0.0269431136549
55755,0.0532575137913
55756,0.163432881236
55757,0.136342123151
55758,0.0544714927673
55759,0.0719434320927
55760,0.124299660325
55761,0.0767413005233
55762,0.0822915509343
55763,0.18829856813
55764,0.0518090389669
55765,0.700296282768
55766,0.0486095361412
55767,0.175239101052
55768,0.620277047157
55769,0.125905230641
55770,0.0830883532763
55771,0.259003430605
55772,0.125606074929
55773,0.112415388227
55774,0.249520093203
55775,0.150574415922
55776,0.00550410337746
55777,0.0758381783962
55778,0.275482207537
55779,0.220035523176
55780,0.0198555365205
55781,0.132838726044
55782,0.23190921545
55783,0.0255052000284
55784,0.0842448696494
55785,0.0228089336306
55786,0.0393091700971
55787,0.0486566275358
55788,0.0703004226089
55789,0.0828447192907
55790,0.0892704203725
55791,0.0647935420275
55792,0.164233282208
55793,0.0333602428436
55794,0.511085450649
55795,0.0906850025058
55796,0.177186712623
55797,0.203480243683
55798,0.192030161619
55799,0.0571855008602
55800,0.120453372598
55801,0.0240108240396
55802,0.163758635521
55803,0.221066012979
55804,0.120795868337
55805,0.118079423904
55806,0.334555000067
55807,0.107490330935
55808,0.119196265936
55809,0.146440297365
55810,0.238634943962
55811,0.182953104377
55812,0.116067565978
55813,0.0492883659899
55814,0.061357896775
55815,0.0475271716714
55816,0.130010321736
55817,0.0828418210149
55818,0.0766759887338
55819,0.277797698975
55820,0.0839650705457
55821,0.131376922131
55822,0.349001437426
55823,0.0282803252339
55824,0.0746026709676
55825,0.0175085235387
55826,0.0447463952005
55827,0.0415249057114
55828,0.246527299285
55829,0.0616694353521
55830,0.0406755246222
55831,0.165147021413
55832,0.0599379949272
55833,0.0978685617447
55834,0.463963776827
55835,0.124111324549
55836,0.0828345417976
55837,0.0576527565718
55838,0.0327638313174
55839,0.198020920157
55840,0.0331917665899
55841,0.187329441309
55842,0.333868294954
55843,0.0359605029225
55844,0.137884631753
55845,0.231804698706
55846,0.089866027236
55847,0.0631991028786
55848,0.160688102245
55849,0.105065651238
55850,0.077558323741
55851,0.140576913953
55852,0.0294771417975
55853,0.0464764125645
55854,0.131722807884
55855,0.0182197857648
55856,0.0981003791094
55857,0.0644135996699
55858,0.121745474637
55859,0.0205854531378
55860,0.0696386098862
55861,0.0587629452348
55862,0.0269819535315
55863,0.0515557564795
55864,0.0452190898359
55865,0.0101023102179
55866,0.126062005758
55867,0.0539332590997
55868,0.232482537627
55869,0.0204189475626
55870,0.153037175536
55871,0.094058662653
55872,0.0270945560187
55873,0.262172847986
55874,0.00465234695002
55875,0.0907243341208
55876,0.0620109327137
55877,0.0322346352041
55878,0.00763925956562
55879,0.163573846221
55880,0.0565998777747
55881,0.0687801092863
55882,0.294073730707
55883,0.0266924668103
55884,0.182638764381
55885,0.281659245491
55886,0.470652669668
55887,0.0467900037766
55888,0.326698720455
55889,0.199313312769
55890,0.0891051590443
55891,0.0554914399981
55892,0.0303576197475
55893,0.093605928123
55894,0.0857418701053
55895,0.140483275056
55896,0.130550861359
55897,0.0425728447735
55898,0.126270309091
55899,0.16152215004
55900,0.188998088241
55901,0.0840441584587
55902,0.112785436213
55903,0.0547786690295
55904,0.0480910092592
55905,0.0580490976572
55906,0.227244272828
55907,0.111954078078
55908,0.0531901530921
55909,0.0661871433258
55910,0.158389955759
55911,0.10203653574
55912,0.0326451063156
55913,0.24217364192
55914,0.114983558655
55915,0.0861424505711
55916,0.101113520563
55917,0.115755841136
55918,0.165825545788
55919,0.0757136791945
55920,0.0286639519036
55921,0.104249171913
55922,0.130568042397
55923,0.106656216085
55924,0.0377308130264
55925,0.0788558572531
55926,0.0806179344654
55927,0.0331353247166
55928,0.24491776526
55929,0.229687914252
55930,0.289881050587
55931,0.396101176739
55932,0.0837392583489
55933,0.19036437571
55934,0.0987086445093
55935,0.158765539527
55936,0.0673802122474
55937,0.110174268484
55938,0.112444221973
55939,0.122675389051
55940,0.104182101786
55941,0.185992836952
55942,0.0642563179135
55943,0.264479964972
55944,0.0673613026738
55945,0.0589548535645
55946,0.0787427723408
55947,0.150102004409
55948,0.104803562164
55949,0.126361146569
55950,0.114144489169
55951,0.269582033157
55952,0.116346694529
55953,0.188855782151
55954,0.0855511128902
55955,0.00804462935776
55956,0.125087067485
55957,0.157706752419
55958,0.126119017601
55959,0.101979337633
55960,0.188387572765
55961,0.0937722921371
55962,0.349887698889
55963,0.104536987841
55964,0.255937278271
55965,0.0299736168236
55966,0.0815787911415
55967,0.0357260107994
55968,0.0438688918948
55969,0.122644111514
55970,0.0870468840003
55971,0.0277219917625
55972,0.00944693945348
55973,0.0981043577194
55974,0.141196072102
55975,0.311330854893
55976,0.0360360145569
55977,0.0465925112367
55978,0.0995366796851
55979,0.0590146705508
55980,0.135934859514
55981,0.133707866073
55982,0.0636975318193
55983,0.0581362694502
55984,0.214118808508
55985,0.154141142964
55986,0.0417334660888
55987,0.430485606194
55988,0.107081696391
55989,0.197915136814
55990,0.0836207047105
55991,0.0532058700919
55992,0.0161157678813
55993,0.0675347521901
55994,0.0795838683844
55995,0.247707918286
55996,0.0214990414679
55997,0.147079259157
55998,0.0668153613806
55999,0.104711085558
56000,0.162113279104
56001,0.0398763380945
56002,0.169986709952
56003,0.133478432894
56004,0.0610696487129
56005,0.157243728638
56006,0.292280673981
56007,0.0648822337389
56008,0.205913960934
56009,0.147525414824
56010,0.0729499310255
56011,0.142070353031
56012,0.0807052850723
56013,0.00213618879206
56014,0.0489536635578
56015,0.0827508866787
56016,0.154313623905
56017,0.0191953852773
56018,0.00391688430682
56019,0.102544434369
56020,0.0573593825102
56021,0.121512487531
56022,0.0718299970031
56023,0.0437500327826
56024,0.119677312672
56025,0.178533196449
56026,0.0442310012877
56027,0.0442709214985
56028,0.0544795170426
56029,0.137176439166
56030,0.078198261559
56031,0.113507039845
56032,0.098389916122
56033,0.0128388246521
56034,0.0482443682849
56035,0.0477231182158
56036,0.047596860677
56037,0.1613753438
56038,0.279811888933
56039,0.035556267947
56040,0.0356081798673
56041,0.329698383808
56042,0.0910283029079
56043,0.0570603497326
56044,0.160453692079
56045,0.224731579423
56046,0.00810432899743
56047,0.092416793108
56048,0.0272719804198
56049,0.0594596154988
56050,0.0597685575485
56051,0.058023147285
56052,0.0348507687449
56053,0.0635930150747
56054,0.0406421944499
56055,0.0366730429232
56056,0.128123626113
56057,0.0408299341798
56058,0.0437614731491
56059,0.125704512
56060,0.0113916564733
56061,0.126903697848
56062,0.16923956573
56063,0.12856644392
56064,0.0571377389133
56065,0.0568373352289
56066,0.0427043996751
56067,0.0268727168441
56068,0.115934595466
56069,0.0947918742895
56070,0.0421673282981
56071,0.184983029962
56072,0.0950385555625
56073,0.0549775958061
56074,0.0561781041324
56075,0.14845700562
56076,0.101327188313
56077,0.234943062067
56078,0.0916539356112
56079,0.0724370107055
56080,0.0303105078638
56081,0.121905609965
56082,0.111171327531
56083,0.0922918245196
56084,0.242960527539
56085,0.064525604248
56086,0.150274902582
56087,0.0473158620298
56088,0.10472266376
56089,0.170201569796
56090,0.064910210669
56091,0.0795030966401
56092,0.0572071149945
56093,0.0565526783466
56094,0.0578062608838
56095,0.167525663972
56096,0.0936428457499
56097,0.14156588912
56098,0.377326190472
56099,0.123118035495
56100,0.0227371770889
56101,0.10320212692
56102,0.0443402379751
56103,0.0674775838852
56104,0.212353870273
56105,0.00423799548298
56106,0.0114483749494
56107,0.0232838541269
56108,0.175811812282
56109,0.17837049067
56110,0.0342015996575
56111,0.144652038813
56112,0.0856424719095
56113,0.0684362277389
56114,0.029015166685
56115,0.0856322795153
56116,0.0698922425508
56117,0.0950431749225
56118,0.365384161472
56119,0.0163888912648
56120,0.0868387371302
56121,0.176842585206
56122,0.0195021871477
56123,0.00856794975698
56124,0.0215186811984
56125,0.584097027779
56126,0.176728621125
56127,0.281857073307
56128,0.133013054729
56129,0.0221942849457
56130,0.024894265458
56131,0.0349434912205
56132,0.0725176930428
56133,0.179607287049
56134,0.0967596396804
56135,0.1918836236
56136,0.14659935236
56137,0.057699367404
56138,0.0332005955279
56139,0.059476044029
56140,0.0497800894082
56141,0.0928075686097
56142,0.0391095429659
56143,0.102354466915
56144,0.0314573794603
56145,0.109113141894
56146,0.00300976098515
56147,0.114868201315
56148,0.0447852686048
56149,0.0558855161071
56150,0.121587872505
56151,0.200352981687
56152,0.0554945282638
56153,0.206578180194
56154,0.0421186722815
56155,0.0605059564114
56156,0.048001088202
56157,0.100300826132
56158,0.0665811300278
56159,0.0957634672523
56160,0.12119487673
56161,0.0712033584714
56162,0.0877999514341
56163,0.126508891582
56164,0.00977221317589
56165,0.0124673768878
56166,0.00899624545127
56167,0.126226082444
56168,0.0687491074204
56169,0.239338859916
56170,0.112656190991
56171,0.0603528395295
56172,0.0481106042862
56173,0.0577881112695
56174,0.0393662378192
56175,0.342070966959
56176,0.188527628779
56177,0.115453749895
56178,0.195651039481
56179,0.10199970752
56180,0.112248875201
56181,0.0471917279065
56182,0.174393758178
56183,0.220575779676
56184,0.184605747461
56185,0.0229961257428
56186,0.122498199344
56187,0.0880010798573
56188,0.0988576412201
56189,0.0509564988315
56190,0.107379876077
56191,0.309517115355
56192,0.0516076534986
56193,0.0647660493851
56194,0.0476064532995
56195,0.036138035357
56196,0.23949201405
56197,0.132377430797
56198,0.0869540572166
56199,0.0293738283217
56200,0.0980050265789
56201,0.117840662599
56202,0.0339089110494
56203,0.0425430685282
56204,0.248579859734
56205,0.108401894569
56206,0.345636367798
56207,0.0530630946159
56208,0.237973853946
56209,0.0594874918461
56210,0.0666506439447
56211,0.0648063570261
56212,0.121201150119
56213,0.106758028269
56214,0.0583469681442
56215,0.0302933547646
56216,0.0436816848814
56217,0.0470723547041
56218,0.101745836437
56219,0.161020442843
56220,0.254867523909
56221,0.0909568369389
56222,0.0418895222247
56223,0.00336376274936
56224,0.0413468815386
56225,0.0361790135503
56226,0.103551134467
56227,0.0275979228318
56228,0.070323176682
56229,0.0207104235888
56230,0.152335673571
56231,0.215640351176
56232,0.0564013496041
56233,0.0202579982579
56234,0.0153188854456
56235,0.0444394014776
56236,0.0991645529866
56237,0.0234573427588
56238,0.0629447326064
56239,0.0662957131863
56240,0.061071164906
56241,0.130379214883
56242,0.0850728973746
56243,0.140945598483
56244,0.140308991075
56245,0.0967372059822
56246,0.0592846833169
56247,0.127548769116
56248,0.133156701922
56249,0.105590075254
56250,0.601326823235
56251,0.151088118553
56252,0.0191622376442
56253,0.113639712334
56254,0.0930228456855
56255,0.0458146519959
56256,0.0605013370514
56257,0.0423365086317
56258,0.0388524830341
56259,0.0734391212463
56260,0.820412456989
56261,0.0792085304856
56262,0.163544595242
56263,0.104405254126
56264,0.159711107612
56265,0.0681103765965
56266,0.118082150817
56267,0.0326854623854
56268,0.148426577449
56269,0.0280076693743
56270,0.020238596946
56271,0.21039147675
56272,0.0866357237101
56273,0.202586352825
56274,0.182858973742
56275,0.142652571201
56276,0.180784851313
56277,0.20654168725
56278,0.220588311553
56279,0.0322929657996
56280,0.150196865201
56281,0.158346578479
56282,0.17456060648
56283,0.220108404756
56284,0.0317405499518
56285,0.0230260100216
56286,0.21482039988
56287,0.0851386114955
56288,0.0906049236655
56289,0.192192435265
56290,0.0799176543951
56291,0.148093730211
56292,0.0948393046856
56293,0.219472065568
56294,0.0683506205678
56295,0.102681845427
56296,0.116284400225
56297,0.0431158468127
56298,0.0757213383913
56299,0.185580670834
56300,0.2373983711
56301,0.0848643183708
56302,0.147847488523
56303,0.231396466494
56304,0.0366661138833
56305,0.133385077119
56306,0.113072499633
56307,0.0226484797895
56308,0.0614495165646
56309,0.185124889016
56310,0.17850677669
56311,0.0738043487072
56312,0.11378659308
56313,0.0241722725332
56314,0.0325068831444
56315,0.0180844645947
56316,0.128979384899
56317,0.15427288413
56318,0.119639322162
56319,0.353379696608
56320,0.0589811466634
56321,0.135425940156
56322,0.179012715816
56323,0.0763617306948
56324,0.11891014874
56325,0.0913465991616
56326,0.0176380928606
56327,0.0533023364842
56328,0.0535678081214
56329,0.140867263079
56330,0.0692713484168
56331,0.0264341384172
56332,0.0275104697794
56333,0.0555511750281
56334,0.0254195705056
56335,0.111508339643
56336,0.0323707200587
56337,0.0927296280861
56338,0.0403696894646
56339,0.034708160907
56340,0.0263398177922
56341,0.0163851026446
56342,0.138580977917
56343,0.189318850636
56344,0.0247705876827
56345,0.354551523924
56346,0.183126211166
56347,0.0187183860689
56348,0.0624769404531
56349,0.0845187604427
56350,0.160700336099
56351,0.100212797523
56352,0.18532936275
56353,0.0644862949848
56354,0.102250047028
56355,0.104171425104
56356,0.0399789586663
56357,0.126326650381
56358,0.175688773394
56359,0.191594392061
56360,0.157025650144
56361,0.0808116421103
56362,0.0381742529571
56363,0.119378313422
56364,0.0187270976603
56365,0.124150253832
56366,0.0283217970282
56367,0.27232426405
56368,0.0793636441231
56369,0.0160227101296
56370,0.108556613326
56371,0.0229117292911
56372,0.052378680557
56373,0.0752596706152
56374,0.0698510557413
56375,0.0180365685374
56376,0.443729937077
56377,0.0930959433317
56378,0.244528725743
56379,0.104907557368
56380,0.155813828111
56381,0.0152441263199
56382,0.125819176435
56383,0.134099543095
56384,0.124631866813
56385,0.048750475049
56386,0.18316809833
56387,0.201140075922
56388,0.098119020462
56389,0.242791518569
56390,0.174203902483
56391,0.0800114050508
56392,0.0704255774617
56393,0.0946715474129
56394,0.107501812279
56395,0.064840324223
56396,0.152071654797
56397,0.0915042385459
56398,0.184374213219
56399,0.052154738456
56400,0.108588986099
56401,0.109593704343
56402,0.105890125036
56403,0.0966483652592
56404,0.0239747297019
56405,0.106923893094
56406,0.158432379365
56407,0.0893860757351
56408,0.0324755348265
56409,0.0824014469981
56410,0.0987328439951
56411,0.0469433367252
56412,0.0641146674752
56413,0.13454285264
56414,0.113035723567
56415,0.119252875447
56416,0.04022038728
56417,0.117150902748
56418,0.174483776093
56419,0.209872588515
56420,0.151316300035
56421,0.111401386559
56422,0.0316239371896
56423,0.0238723345101
56424,0.221184507012
56425,0.0518848225474
56426,0.0707705765963
56427,0.165283709764
56428,0.117013148963
56429,0.0553650297225
56430,0.0854014381766
56431,0.0963487848639
56432,0.10304196924
56433,0.252955436707
56434,0.181108862162
56435,0.0440888144076
56436,0.182026699185
56437,0.12648460269
56438,0.297729671001
56439,0.0215483643115
56440,0.0328037329018
56441,0.122769959271
56442,0.232683941722
56443,0.0396176949143
56444,0.213176563382
56445,0.12948782742
56446,0.0912686139345
56447,0.0857679024339
56448,0.0925809815526
56449,0.140336498618
56450,0.227912813425
56451,0.132147461176
56452,0.0519675239921
56453,0.171832472086
56454,0.0320684984326
56455,0.18263913691
56456,0.34526771307
56457,0.0912526324391
56458,0.124071642756
56459,0.0394314676523
56460,0.0442540459335
56461,0.0796539932489
56462,0.117968410254
56463,0.0429745800793
56464,0.063975431025
56465,0.194570526481
56466,0.131157726049
56467,0.0883076786995
56468,0.155879750848
56469,0.0479298122227
56470,0.0539494976401
56471,0.110461592674
56472,0.151476770639
56473,0.0813244730234
56474,0.16584174335
56475,0.0640573129058
56476,0.205308020115
56477,0.123001992702
56478,0.03246005252
56479,0.109975114465
56480,0.0521647594869
56481,0.137061104178
56482,0.0802353993058
56483,0.0817218497396
56484,0.0787249431014
56485,0.266386717558
56486,0.156926587224
56487,0.0660661607981
56488,0.0770585164428
56489,0.043020170182
56490,0.119280874729
56491,0.177892908454
56492,0.3793220222
56493,0.15201805532
56494,0.110203921795
56495,0.130617797375
56496,0.101757407188
56497,0.138907521963
56498,0.118551522493
56499,0.154158264399
56500,0.0608726888895
56501,0.101992495358
56502,0.114550083876
56503,0.0755817592144
56504,0.0536719709635
56505,0.019973738119
56506,0.0249167252332
56507,0.0283457934856
56508,0.0375622883439
56509,0.154520198703
56510,0.162754386663
56511,0.14880259335
56512,0.3469594419
56513,0.0620245411992
56514,0.219899997115
56515,0.187006250024
56516,0.0315206609666
56517,0.0354163907468
56518,0.186950176954
56519,0.150720834732
56520,0.0564930699766
56521,0.0589309707284
56522,0.110746152699
56523,0.0843372493982
56524,0.168612003326
56525,0.0725644379854
56526,0.0369215868413
56527,0.0255076475441
56528,0.117771081626
56529,0.221591293812
56530,0.0491857044399
56531,0.0448091514409
56532,0.391543447971
56533,0.0206683818251
56534,0.0697097033262
56535,0.0350728183985
56536,0.378252238035
56537,0.0119215585291
56538,0.0841112956405
56539,0.0539984256029
56540,0.0139812910929
56541,0.16616217792
56542,0.0501583479345
56543,0.071950674057
56544,0.0189497731626
56545,0.0438152402639
56546,0.0701069757342
56547,0.203360110521
56548,0.0314436405897
56549,0.136446923018
56550,0.0429564341903
56551,0.143165051937
56552,0.14050604403
56553,0.18167181313
56554,0.182934984565
56555,0.322711080313
56556,0.072867244482
56557,0.0457905195653
56558,0.012740761973
56559,0.0310492087156
56560,0.0180220976472
56561,0.122228391469
56562,0.0215262677521
56563,0.0376318208873
56564,0.094844609499
56565,0.0102681759745
56566,0.520122110844
56567,0.0132129136473
56568,0.147744625807
56569,0.0251471828669
56570,0.221678614616
56571,0.0224060360342
56572,0.0769984945655
56573,0.102227970958
56574,0.18291079998
56575,0.0697174370289
56576,0.00658709416166
56577,0.127908781171
56578,0.04343977198
56579,0.166749715805
56580,0.0871459171176
56581,0.0641100779176
56582,0.0767862424254
56583,0.017005354166
56584,0.0388998873532
56585,0.0134476236999
56586,0.0945013836026
56587,0.241215288639
56588,0.026393506676
56589,0.030683895573
56590,0.00894093792886
56591,0.230710148811
56592,0.0537698417902
56593,0.0110250078142
56594,0.0764960795641
56595,0.048921559006
56596,0.0157397463918
56597,0.169401749969
56598,0.0261821523309
56599,0.0293614603579
56600,0.161183059216
56601,0.248050510883
56602,0.146579504013
56603,0.187093600631
56604,0.087934628129
56605,0.0729005932808
56606,0.0168260280043
56607,0.285697132349
56608,0.0263755246997
56609,0.0220880918205
56610,0.278195470572
56611,0.0726539716125
56612,0.163910254836
56613,0.109800301492
56614,0.0289429537952
56615,0.121529318392
56616,0.0845988541842
56617,0.0457262061536
56618,0.120564416051
56619,0.0839617028832
56620,0.182985574007
56621,0.0946697369218
56622,0.460451871157
56623,0.206160441041
56624,0.0684925913811
56625,0.0576011464
56626,0.160589769483
56627,0.050415597856
56628,0.0368346832693
56629,0.0751668065786
56630,0.109092846513
56631,0.0677764192224
56632,0.0158731583506
56633,0.0843697115779
56634,0.0405307970941
56635,0.0352308154106
56636,0.105331346393
56637,0.0701614096761
56638,0.114355012774
56639,0.0253785178065
56640,0.068829677999
56641,0.0453995317221
56642,0.110890544951
56643,0.045229036361
56644,0.141868889332
56645,0.232189774513
56646,0.152990505099
56647,0.0289769452065
56648,0.0182169489563
56649,0.0299076307565
56650,0.0509404279292
56651,0.104101121426
56652,0.0136649115011
56653,0.179771184921
56654,0.0774244517088
56655,0.717213869095
56656,0.0808735415339
56657,0.0108940880746
56658,0.00759662827477
56659,0.0440991036594
56660,0.351861804724
56661,0.0857964903116
56662,0.0714180022478
56663,0.312021791935
56664,0.21446429193
56665,0.154301866889
56666,0.134007126093
56667,0.169473975897
56668,0.0682534724474
56669,0.0297090485692
56670,0.133855894208
56671,0.031595274806
56672,0.061484105885
56673,0.0768068879843
56674,0.0207110196352
56675,0.223163619637
56676,0.319159656763
56677,0.100083388388
56678,0.044339556247
56679,0.0314144045115
56680,0.0567003004253
56681,0.0280245505273
56682,0.0940941423178
56683,0.0281477048993
56684,0.0846581310034
56685,0.0588684491813
56686,0.237485304475
56687,0.0545034743845
56688,0.0139935035259
56689,0.142691075802
56690,0.118179179728
56691,0.0313162505627
56692,0.0232627931982
56693,0.0246560890228
56694,0.0381823182106
56695,0.0994350835681
56696,0.100562058389
56697,0.170949861407
56698,0.0377173796296
56699,0.0271958746016
56700,0.0659309104085
56701,0.0731692165136
56702,0.434565275908
56703,0.143117800355
56704,0.140706047416
56705,0.104710750282
56706,0.270266532898
56707,0.0220033396035
56708,0.131681203842
56709,0.157551512122
56710,0.127397075295
56711,0.0952696576715
56712,0.514222621918
56713,0.0323581770062
56714,0.0838575437665
56715,0.0343148484826
56716,0.0260674264282
56717,0.0920312404633
56718,0.0468653142452
56719,0.0982514321804
56720,0.0282259620726
56721,0.0740730091929
56722,0.271703630686
56723,0.067504927516
56724,0.0877785310149
56725,0.0951030254364
56726,0.0282146856189
56727,0.355635255575
56728,0.0122283957899
56729,0.0889699459076
56730,0.0679407641292
56731,0.100845217705
56732,0.0421493649483
56733,0.0147454040125
56734,0.077414162457
56735,0.13871383667
56736,0.0637787729502
56737,0.0923218652606
56738,0.00603742711246
56739,0.0643807724118
56740,0.0367465987802
56741,0.012516470626
56742,0.0140595547855
56743,0.0408030226827
56744,0.0553181283176
56745,0.076747097075
56746,0.0460874848068
56747,0.112547412515
56748,0.0523592233658
56749,0.098863504827
56750,0.0361004248261
56751,0.138946577907
56752,0.16844201088
56753,0.304784804583
56754,0.127010539174
56755,0.0443994365633
56756,0.025669997558
56757,0.175219833851
56758,0.0277070160955
56759,0.0651142075658
56760,0.0985666960478
56761,0.0863584056497
56762,0.268045693636
56763,0.206396445632
56764,0.211845353246
56765,0.0289137046784
56766,0.0139062693343
56767,0.205062076449
56768,0.104247681797
56769,0.316017687321
56770,0.34972807765
56771,0.0534567460418
56772,0.586329400539
56773,0.0332481898367
56774,0.149904042482
56775,0.430226147175
56776,0.077784858644
56777,0.148117631674
56778,0.196863129735
56779,0.127024620771
56780,0.118433326483
56781,0.0261529814452
56782,0.192834034562
56783,0.0237848106772
56784,0.0603149905801
56785,0.274464011192
56786,0.0759988129139
56787,0.247882246971
56788,0.145718976855
56789,0.0286425054073
56790,0.113188013434
56791,0.226682811975
56792,0.210072621703
56793,0.273570328951
56794,0.0508396998048
56795,0.0959059149027
56796,0.151706263423
56797,0.0270969960839
56798,0.123749434948
56799,0.0540347993374
56800,0.151517540216
56801,0.132110059261
56802,0.0214083716273
56803,0.475926280022
56804,0.332951873541
56805,0.169266313314
56806,0.102917119861
56807,0.0553092211485
56808,0.255009561777
56809,0.0948261469603
56810,0.0393627732992
56811,0.046665918082
56812,0.0929782912135
56813,0.0377036742866
56814,0.136804804206
56815,0.0544514656067
56816,0.0223418306559
56817,0.106679588556
56818,0.0685462728143
56819,0.00823566224426
56820,0.189407125115
56821,0.0326219461858
56822,0.138336375356
56823,0.0451994538307
56824,0.0923750698566
56825,0.0638710856438
56826,0.176648974419
56827,0.187277540565
56828,0.149278208613
56829,0.0393575355411
56830,0.0122982086614
56831,0.0239191260189
56832,0.2236956954
56833,0.0624438077211
56834,0.0819997563958
56835,0.0492445677519
56836,0.0621244646609
56837,0.251153230667
56838,0.0455559752882
56839,0.0975144580007
56840,0.199775621295
56841,0.558537483215
56842,0.072699457407
56843,0.284327059984
56844,0.281549096107
56845,0.0735931321979
56846,0.0958643257618
56847,0.105558156967
56848,0.0337877161801
56849,0.112183451653
56850,0.0920741036534
56851,0.0548789948225
56852,0.336283564568
56853,0.0516042634845
56854,0.0606511123478
56855,0.130187764764
56856,0.0497471019626
56857,0.00790091603994
56858,0.190547719598
56859,0.100303813815
56860,0.11073011905
56861,0.0114928456023
56862,0.109315499663
56863,0.103759229183
56864,0.0486221462488
56865,0.0957838669419
56866,0.130984336138
56867,0.13313023746
56868,0.0847609266639
56869,0.0574487447739
56870,0.124332763255
56871,0.0285376533866
56872,0.0171818379313
56873,0.0514415279031
56874,0.0077582267113
56875,0.138195663691
56876,0.114636182785
56877,0.298025727272
56878,0.038873642683
56879,0.146336510777
56880,0.349036097527
56881,0.0466713160276
56882,0.156684577465
56883,0.146255493164
56884,0.127721786499
56885,0.0674683600664
56886,0.0568417720497
56887,0.0644820928574
56888,0.0566703304648
56889,0.0710041373968
56890,0.367661982775
56891,0.0402085334063
56892,0.291857808828
56893,0.0378181897104
56894,0.0591282173991
56895,0.107058167458
56896,0.157014831901
56897,0.117446683347
56898,0.242131024599
56899,0.189801976085
56900,0.0302921012044
56901,0.0808564051986
56902,0.0602289550006
56903,0.0153020713478
56904,0.028810011223
56905,0.107096746564
56906,0.211712539196
56907,0.0705413967371
56908,0.0972684919834
56909,0.217786684632
56910,0.00676875375211
56911,0.0396678037941
56912,0.0262637566775
56913,0.0849098786712
56914,0.0655752643943
56915,0.0767239555717
56916,0.043984439224
56917,0.0200099069625
56918,0.0726147219539
56919,0.248278751969
56920,0.0298899151385
56921,0.118067577481
56922,0.0699209421873
56923,0.0745192319155
56924,0.077048920095
56925,0.0876295790076
56926,0.173775196075
56927,0.13554905355
