userid,probability
55932,0.056533806026
55933,0.171880602837
55934,0.104668304324
55935,0.139232769608
55936,0.0792354717851
55937,0.0927659422159
55938,0.110397003591
55939,0.104381754994
55940,0.116092063487
55941,0.235023736954
55942,0.0664552897215
55943,0.293015360832
55944,0.059703361243
55945,0.058128580451
55946,0.0738196372986
55947,0.128054708242
55948,0.0771908685565
55949,0.121262222528
55950,0.117834717035
55951,0.324432194233
55952,0.120459198952
55953,0.155634090304
55954,0.0828897431493
55955,0.0102044530213
55956,0.120490796864
55957,0.156025692821
55958,0.11880723387
55959,0.0977199822664
55960,0.213043734431
55961,0.0888152942061
55962,0.317238420248
55963,0.0903148725629
55964,0.249171987176
55965,0.0320963822305
55966,0.10168337822
55967,0.0393755808473
55968,0.0558872893453
55969,0.131568863988
55970,0.0660469532013
55971,0.0237076766789
55972,0.00741437124088
55973,0.0700716078281
55974,0.144659668207
55975,0.286088526249
55976,0.0226285941899
55977,0.0456823334098
55978,0.118614725769
55979,0.0603276863694
55980,0.13863606751
55981,0.152074068785
55982,0.0682231709361
55983,0.0616175979376
55984,0.239293068647
55985,0.195791855454
55986,0.0666050389409
55987,0.560925006866
55988,0.101627245545
55989,0.1706879884
55990,0.0973778069019
55991,0.0609542317688
55992,0.00993008259684
55993,0.0675019100308
55994,0.0667038634419
55995,0.23232164979
55996,0.0248825214803
55997,0.131943494081
55998,0.0621213726699
55999,0.116878636181
56000,0.154387786984
56001,0.0326660871506
56002,0.156583949924
56003,0.126522764564
56004,0.102199524641
56005,0.119436554611
56006,0.33240416646
56007,0.100398741663
56008,0.197451964021
56009,0.147534653544
56010,0.0704820975661
56011,0.136187851429
56012,0.0852360650897
56013,0.00283281668089
56014,0.0439258106053
56015,0.071281902492
56016,0.171472385526
56017,0.0139883719385
56018,0.00433214148507
56019,0.0970447957516
56020,0.0501440688968
56021,0.120859354734
56022,0.07960703969
56023,0.0524792522192
56024,0.190673947334
56025,0.19832059741
56026,0.0381755232811
56027,0.0523389913142
56028,0.0506227165461
56029,0.160356134176
56030,0.070453427732
56031,0.138337537646
56032,0.085824996233
56033,0.0164367631078
56034,0.0654113143682
56035,0.0752158164978
56036,0.0522305630147
56037,0.16789624095
56038,0.327344834805
56039,0.0289922207594
56040,0.0312462262809
56041,0.333407998085
56042,0.0978958010674
56043,0.0503757111728
56044,0.171280056238
56045,0.201492190361
56046,0.0094395801425
56047,0.105445243418
56048,0.0346302837133
56049,0.0572839044034
56050,0.0595980919898
56051,0.055999007076
56052,0.0279337204993
56053,0.0667624399066
56054,0.0453806854784
56055,0.0337836630642
56056,0.139683693647
56057,0.045887093991
56058,0.0526046007872
56059,0.121455654502
56060,0.0129289226606
56061,0.142846286297
56062,0.155383214355
56063,0.144529536366
56064,0.0334256328642
56065,0.0468204803765
56066,0.0475946702063
56067,0.0252301376313
56068,0.133886903524
56069,0.0941487029195
56070,0.0355250798166
56071,0.217000514269
56072,0.090479336679
56073,0.0547288395464
56074,0.0606533177197
56075,0.199245244265
56076,0.0938417240977
56077,0.255068928003
56078,0.107897467911
56079,0.0949842706323
56080,0.0373012982309
56081,0.127174556255
56082,0.106468684971
56083,0.0469244234264
56084,0.245065271854
56085,0.0999822095037
56086,0.145909354091
56087,0.0468815788627
56088,0.138654112816
56089,0.162423014641
56090,0.105202883482
56091,0.0734499245882
56092,0.0523399934173
56093,0.0646935254335
56094,0.066155590117
56095,0.157779544592
56096,0.0848351940513
56097,0.141520410776
56098,0.435960710049
56099,0.111925087869
56100,0.0181808881462
56101,0.104767866433
56102,0.0449504926801
56103,0.0812095552683
56104,0.160134419799
56105,0.00363213149831
56106,0.00988090503961
56107,0.0239243358374
56108,0.219214260578
56109,0.183911800385
56110,0.0329800620675
56111,0.151380300522
56112,0.0948191136122
56113,0.0892327278852
56114,0.0295145325363
56115,0.139547020197
56116,0.0643338263035
56117,0.114329852164
56118,0.365271270275
56119,0.01755371131
56120,0.0667108222842
56121,0.176828667521
56122,0.053885281086
56123,0.0112460982054
56124,0.0348565764725
56125,0.652450501919
56126,0.184679284692
56127,0.280732125044
56128,0.167568430305
56129,0.020318498835
56130,0.023048331961
56131,0.031999643892
56132,0.0704712122679
56133,0.234213456511
56134,0.0639184266329
56135,0.201268970966
56136,0.203643783927
56137,0.0448634922504
56138,0.058844473213
56139,0.0497713945806
56140,0.0528051964939
56141,0.0992384776473
56142,0.0321422815323
56143,0.104725904763
56144,0.0566879585385
56145,0.0955088883638
56146,0.00561273144558
56147,0.112893432379
56148,0.0429595597088
56149,0.0484460443258
56150,0.131954804063
56151,0.186529427767
56152,0.0673146471381
56153,0.220416724682
56154,0.0413054712117
56155,0.0703481212258
56156,0.0513022542
56157,0.0942526608706
56158,0.0805351957679
56159,0.11326675117
56160,0.191466748714
56161,0.0693524181843
56162,0.0890525132418
56163,0.12510740757
56164,0.0132256159559
56165,0.0117754405364
56166,0.0117491679266
56167,0.127463907003
56168,0.0725492462516
56169,0.268943607807
56170,0.133247733116
56171,0.0555397048593
56172,0.0392086021602
56173,0.0694043338299
56174,0.0429515913129
56175,0.309536546469
56176,0.192411467433
56177,0.0938640981913
56178,0.194862827659
56179,0.114354014397
56180,0.0991960763931
56181,0.0468891002238
56182,0.158745542169
56183,0.248059898615
56184,0.219542533159
56185,0.0142436483875
56186,0.140966892242
56187,0.105209819973
56188,0.107588373125
56189,0.0404885411263
56190,0.10462488234
56191,0.264812171459
56192,0.052546158433
56193,0.0609699673951
56194,0.0390095561743
56195,0.0324421301484
56196,0.239081352949
56197,0.123542591929
56198,0.0726850628853
56199,0.0209917314351
56200,0.0963393598795
56201,0.132340565324
56202,0.0370067283511
56203,0.0556477494538
56204,0.208068624139
56205,0.123391091824
56206,0.324921697378
56207,0.0508704259992
56208,0.193098932505
56209,0.0710289478302
56210,0.0609662309289
56211,0.0580943226814
56212,0.104856900871
56213,0.099178224802
56214,0.0620101056993
56215,0.0283201225102
56216,0.042783357203
56217,0.0508120283484
56218,0.0867295190692
56219,0.17700985074
56220,0.320286780596
56221,0.0796811953187
56222,0.0438068322837
56223,0.00416599493474
56224,0.0444102920592
56225,0.0261372532696
56226,0.0853452980518
56227,0.0322309881449
56228,0.0650455653667
56229,0.0365535095334
56230,0.142749771476
56231,0.211002141237
56232,0.0685944855213
56233,0.0196364615113
56234,0.0149735566229
56235,0.0495375730097
56236,0.111277319491
56237,0.0130819780752
56238,0.0697646066546
56239,0.0771311894059
56240,0.0530996061862
56241,0.136950612068
56242,0.070206515491
56243,0.152360543609
56244,0.131068140268
56245,0.0950306281447
56246,0.0518477633595
56247,0.120233990252
56248,0.17406898737
56249,0.154602855444
56250,0.642999231815
56251,0.13741607964
56252,0.0249902233481
56253,0.11304949224
56254,0.0818664208055
56255,0.0531442910433
56256,0.0586357265711
56257,0.0492748580873
56258,0.0410873927176
56259,0.0672648400068
56260,0.793830394745
56261,0.102676965296
56262,0.200400918722
56263,0.133009389043
56264,0.132390037179
56265,0.0642533674836
56266,0.127794340253
56267,0.0334635339677
56268,0.159935861826
56269,0.0313340835273
56270,0.0317900814116
56271,0.238501310349
56272,0.0852213725448
56273,0.245167925954
56274,0.213151112199
56275,0.129234701395
56276,0.213230207562
56277,0.171903610229
56278,0.25687277317
56279,0.0365569032729
56280,0.126229345798
56281,0.090308919549
56282,0.184658423066
56283,0.22213049233
56284,0.0332055985928
56285,0.0248076915741
56286,0.19783334434
56287,0.0997117012739
56288,0.0990983992815
56289,0.197884351015
56290,0.0948894619942
56291,0.162066310644
56292,0.0665880963206
56293,0.241970166564
56294,0.0593106634915
56295,0.118175081909
56296,0.152297541499
56297,0.0474690534174
56298,0.0714398026466
56299,0.188072547317
56300,0.218827933073
56301,0.0784027278423
56302,0.128984257579
56303,0.246938601136
56304,0.0482393801212
56305,0.164804682136
56306,0.119986325502
56307,0.0412274450064
56308,0.0492182970047
56309,0.163827344775
56310,0.20588286221
56311,0.0663849189878
56312,0.146515518427
56313,0.0229963790625
56314,0.0364898443222
56315,0.019374910742
56316,0.130970448256
56317,0.171288579702
56318,0.112616054714
56319,0.270153939724
56320,0.0494141466916
56321,0.0942519903183
56322,0.173721462488
56323,0.0564689673483
56324,0.125200361013
56325,0.0949838981032
56326,0.0121624972671
56327,0.121875092387
56328,0.0428924746811
56329,0.160474836826
56330,0.0947668030858
56331,0.0273844804615
56332,0.0138562563807
56333,0.0548976808786
56334,0.0386208184063
56335,0.103492759168
56336,0.0275157671422
56337,0.0790267288685
56338,0.0291597303003
56339,0.0350942723453
56340,0.0253168512136
56341,0.01630747132
56342,0.159240797162
56343,0.228100985289
56344,0.023355577141
56345,0.395842760801
56346,0.18340665102
56347,0.0189848337322
56348,0.0743977278471
56349,0.0705672577024
56350,0.163022011518
56351,0.0846318230033
56352,0.172074973583
56353,0.0516720712185
56354,0.106331370771
56355,0.101371504366
56356,0.0411384031177
56357,0.144778013229
56358,0.165972903371
56359,0.236493721604
56360,0.165434628725
56361,0.0850332081318
56362,0.0377182774246
56363,0.124211639166
56364,0.0193066187203
56365,0.136649861932
56366,0.0297906212509
56367,0.250574022532
56368,0.0674565881491
56369,0.0188559871167
56370,0.102361544967
56371,0.0311271175742
56372,0.0758840739727
56373,0.064162068069
56374,0.0662199556828
56375,0.0175037756562
56376,0.42901968956
56377,0.0966496542096
56378,0.234267070889
56379,0.106882207096
56380,0.153708413243
56381,0.0150199951604
56382,0.110117994249
56383,0.125086724758
56384,0.133328646421
56385,0.0518600828946
56386,0.158987268806
56387,0.190180629492
56388,0.126131415367
56389,0.230573654175
56390,0.166159614921
56391,0.092938631773
56392,0.0667601823807
56393,0.0905690789223
56394,0.102320760489
56395,0.071089014411
56396,0.168207138777
56397,0.0861181691289
56398,0.18569868803
56399,0.051187928766
56400,0.10359095037
56401,0.125471785665
56402,0.124249108136
56403,0.102672621608
56404,0.0320769287646
56405,0.149243205786
56406,0.134661287069
56407,0.0760776400566
56408,0.0284664090723
56409,0.0788794532418
56410,0.0918749943376
56411,0.0431120879948
56412,0.0703949257731
56413,0.124683514237
56414,0.104661077261
56415,0.120541937649
56416,0.0421360246837
56417,0.128525555134
56418,0.154558613896
56419,0.190094783902
56420,0.178810045123
56421,0.103604145348
56422,0.0315721668303
56423,0.0276415664703
56424,0.198020935059
56425,0.0521886684
56426,0.0566074922681
56427,0.154488310218
56428,0.133388265967
56429,0.0548007301986
56430,0.0825498849154
56431,0.0978479757905
56432,0.103660821915
56433,0.268668562174
56434,0.178491070867
56435,0.0422497615218
56436,0.193181350827
56437,0.132649302483
56438,0.288624584675
56439,0.0377221219242
56440,0.0290159545839
56441,0.173417508602
56442,0.243898808956
56443,0.0523625314236
56444,0.236858174205
56445,0.134609267116
56446,0.0779154896736
56447,0.0916993692517
56448,0.0798841193318
56449,0.141904354095
56450,0.1873241961
56451,0.151459947228
56452,0.0676391795278
56453,0.123326003551
56454,0.0420164354146
56455,0.174661740661
56456,0.334212183952
56457,0.0729177221656
56458,0.152195557952
56459,0.0525706149638
56460,0.0453226342797
56461,0.0734392404556
56462,0.153687313199
56463,0.0430738516152
56464,0.0620720684528
56465,0.205581068993
56466,0.12043467164
56467,0.0821147635579
56468,0.138071119785
56469,0.0479808822274
56470,0.0571199171245
56471,0.119857244194
56472,0.156352117658
56473,0.079741358757
56474,0.205649867654
56475,0.0692613720894
56476,0.2303802073
56477,0.111725084484
56478,0.0359887070954
56479,0.0729358121753
56480,0.0517228618264
56481,0.101469092071
56482,0.0760273635387
56483,0.0736409053206
56484,0.0925645232201
56485,0.290896564722
56486,0.13874271512
56487,0.065626591444
56488,0.0948109477758
56489,0.0699293762445
56490,0.10356361419
56491,0.150484472513
56492,0.445065647364
56493,0.15514101088
56494,0.100065678358
56495,0.124845907092
56496,0.104750849307
56497,0.122074842453
56498,0.0980664119124
56499,0.154563367367
56500,0.0484934933484
56501,0.0995735898614
56502,0.117607027292
56503,0.0778039842844
56504,0.0580757372081
56505,0.0176184233278
56506,0.0240468699485
56507,0.0355630069971
56508,0.0369779467583
56509,0.22848521173
56510,0.18523041904
56511,0.199567735195
56512,0.479257673025
56513,0.0457132272422
56514,0.188640117645
56515,0.144177258015
56516,0.031514365226
56517,0.036908775568
56518,0.202677473426
56519,0.159114465117
56520,0.0555220022798
56521,0.0475931465626
56522,0.121308781207
56523,0.0714949592948
56524,0.13321955502
56525,0.0555698685348
56526,0.0336849242449
56527,0.0286406092346
56528,0.126010626554
56529,0.189130038023
56530,0.0489802844822
56531,0.0414607860148
56532,0.466435015202
56533,0.0353219658136
56534,0.0821783468127
56535,0.0250485613942
56536,0.337352156639
56537,0.0108232516795
56538,0.0647989436984
56539,0.0468177460134
56540,0.0272232443094
56541,0.15104688704
56542,0.0450078137219
56543,0.0703532844782
56544,0.0200160462409
56545,0.0654241815209
56546,0.0807089135051
56547,0.209143280983
56548,0.0269752051681
56549,0.147131532431
56550,0.0482327453792
56551,0.16881647706
56552,0.0954921245575
56553,0.191945672035
56554,0.147293150425
56555,0.416972845793
56556,0.0909167006612
56557,0.0415046028793
56558,0.0115950172767
56559,0.0289995837957
56560,0.0172941368073
56561,0.140286192298
56562,0.0260331109166
56563,0.0260659847409
56564,0.145624801517
56565,0.011576953344
56566,0.454918116331
56567,0.0136626036838
56568,0.146726101637
56569,0.0301593616605
56570,0.30619558692
56571,0.0131037095562
56572,0.0582862272859
56573,0.0912102162838
56574,0.160189971328
56575,0.0737725868821
56576,0.00627296324819
56577,0.12848842144
56578,0.0301996264607
56579,0.25357529521
56580,0.0663617402315
56581,0.05285487324
56582,0.058652523905
56583,0.0135914608836
56584,0.0403501465917
56585,0.0145303001627
56586,0.0823312476277
56587,0.185539960861
56588,0.0347937569022
56589,0.0380316451192
56590,0.010848371312
56591,0.225731089711
56592,0.0578039363027
56593,0.00852230377495
56594,0.0658506006002
56595,0.041609428823
56596,0.0218639448285
56597,0.172063782811
56598,0.0332229174674
56599,0.026641394943
56600,0.149192750454
56601,0.268464952707
56602,0.191532611847
56603,0.175166383386
56604,0.116667978466
56605,0.0575870200992
56606,0.0133940717205
56607,0.321061372757
56608,0.0241668913513
56609,0.0361157357693
56610,0.239462226629
56611,0.0677631869912
56612,0.168265908957
56613,0.100579373538
56614,0.0359494537115
56615,0.10313526541
56616,0.0953547134995
56617,0.0353973917663
56618,0.117779865861
56619,0.138400509953
56620,0.146474942565
56621,0.0849709734321
56622,0.451157987118
56623,0.169466808438
56624,0.0595107041299
56625,0.0596029423177
56626,0.151142597198
56627,0.0611196346581
56628,0.0490651577711
56629,0.0711307525635
56630,0.116295106709
56631,0.0649863854051
56632,0.0159842949361
56633,0.0713371783495
56634,0.0440069623291
56635,0.0546748526394
56636,0.106225483119
56637,0.0470347888768
56638,0.0994840562344
56639,0.0377200432122
56640,0.0553945638239
56641,0.0453651249409
56642,0.109432660043
56643,0.0379175394773
56644,0.139874070883
56645,0.168603509665
56646,0.143540024757
56647,0.0395628549159
56648,0.0272509139031
56649,0.0308370310813
56650,0.0527289658785
56651,0.112301297486
56652,0.014102537185
56653,0.166113659739
56654,0.0820366665721
56655,0.79974848032
56656,0.0925935506821
56657,0.0139043396339
56658,0.0106968255714
56659,0.0451796539128
56660,0.444512188435
56661,0.101736292243
56662,0.0750150159001
56663,0.339275330305
56664,0.184125557542
56665,0.131350263953
56666,0.148417651653
56667,0.156518906355
56668,0.0671409368515
56669,0.0274155400693
56670,0.103599302471
56671,0.0399009585381
56672,0.060256421566
56673,0.0726069360971
56674,0.0177960284054
56675,0.230139046907
56676,0.303884983063
56677,0.0965816527605
56678,0.0485100634396
56679,0.0321186594665
56680,0.0670976266265
56681,0.0228890124708
56682,0.0867267400026
56683,0.0290249492973
56684,0.0722998827696
56685,0.0645242482424
56686,0.21117696166
56687,0.0691884607077
56688,0.0139473862946
56689,0.15193721652
56690,0.120083212852
56691,0.0370656996965
56692,0.0315777659416
56693,0.0275631118566
56694,0.051428258419
56695,0.0715426281095
56696,0.112890191376
56697,0.184571594
56698,0.0371831394732
56699,0.0323415361345
56700,0.0750522911549
56701,0.0686534568667
56702,0.398638159037
56703,0.134787499905
56704,0.142802849412
56705,0.0778493434191
56706,0.289889633656
56707,0.0195931345224
56708,0.110500343144
56709,0.139493629336
56710,0.090670876205
56711,0.101948164403
56712,0.486860483885
56713,0.0277037210763
56714,0.0898831263185
56715,0.0540247522295
56716,0.0251086503267
56717,0.095370054245
56718,0.0323308445513
56719,0.0982868596911
56720,0.0323100239038
56721,0.086849719286
56722,0.183248177171
56723,0.0614578984678
56724,0.0696980431676
56725,0.111934803426
56726,0.0287872329354
56727,0.255176395178
56728,0.0187004525214
56729,0.112651444972
56730,0.08482606709
56731,0.111744038761
56732,0.0492534525692
56733,0.014474151656
56734,0.0693794265389
56735,0.133460685611
56736,0.0663076713681
56737,0.0814174562693
56738,0.00586682604626
56739,0.138934120536
56740,0.0276772361249
56741,0.0144703648984
56742,0.015991287306
56743,0.0435926951468
56744,0.0469626560807
56745,0.0725046247244
56746,0.0503065399826
56747,0.152138441801
56748,0.0659855380654
56749,0.0976615399122
56750,0.0417247079313
56751,0.159034878016
56752,0.192987725139
56753,0.263572722673
56754,0.111773855984
56755,0.0387445688248
56756,0.0187913756818
56757,0.192613825202
56758,0.0176132228225
56759,0.0719230398536
56760,0.0696375593543
56761,0.125684931874
56762,0.17854578793
56763,0.178432807326
56764,0.213216692209
56765,0.0279950853437
56766,0.0181229691952
56767,0.2060354352
56768,0.0875730589032
56769,0.417574852705
56770,0.392753839493
56771,0.0720134228468
56772,0.553434073925
56773,0.0318535976112
56774,0.186800181866
56775,0.461365163326
56776,0.0651814565063
56777,0.0872605070472
56778,0.160435110331
56779,0.137552171946
56780,0.137040540576
56781,0.0198985692114
56782,0.157639980316
56783,0.0197230428457
56784,0.0528524778783
56785,0.243454709649
56786,0.0701100379229
56787,0.204309433699
56788,0.170835539699
56789,0.0328335575759
56790,0.105379536748
56791,0.248352110386
56792,0.257024794817
56793,0.193111404777
56794,0.0531984008849
56795,0.0971334427595
56796,0.189843893051
56797,0.024539411068
56798,0.128322556615
56799,0.0463341623545
56800,0.147686496377
56801,0.144677683711
56802,0.0181451663375
56803,0.4609413445
56804,0.281806379557
56805,0.163694903255
56806,0.097558490932
56807,0.0743735134602
56808,0.244449183345
56809,0.0798649862409
56810,0.0528050772846
56811,0.0456893593073
56812,0.089321680367
56813,0.0449116528034
56814,0.138308539987
56815,0.0700891986489
56816,0.0265836846083
56817,0.1048617661
56818,0.0786686465144
56819,0.00781150441617
56820,0.171240285039
56821,0.0264376047999
56822,0.129591375589
56823,0.0312856249511
56824,0.111307278275
56825,0.0690901502967
56826,0.185157179832
56827,0.184609651566
56828,0.121702842414
56829,0.0408097505569
56830,0.0168331041932
56831,0.028429005295
56832,0.266601860523
56833,0.0621085911989
56834,0.10611525923
56835,0.046632476151
56836,0.0383980311453
56837,0.202794909477
56838,0.051678404212
56839,0.130221873522
56840,0.227509692311
56841,0.591863274574
56842,0.0765487849712
56843,0.245062187314
56844,0.271045565605
56845,0.0875215232372
56846,0.099609695375
56847,0.16549320519
56848,0.0372283011675
56849,0.139757081866
56850,0.119107477367
56851,0.0734932273626
56852,0.338586121798
56853,0.0559622496367
56854,0.0561797842383
56855,0.121394872665
56856,0.0534446612
56857,0.0105745689943
56858,0.168300792575
56859,0.087299272418
56860,0.110153600574
56861,0.0126202842221
56862,0.0932124182582
56863,0.132838860154
56864,0.0419417582452
56865,0.0880751013756
56866,0.159366041422
56867,0.0924412533641
56868,0.082125261426
56869,0.0786072164774
56870,0.125119775534
56871,0.0310762990266
56872,0.012825826183
56873,0.0528093911707
56874,0.0100515950471
56875,0.101439267397
56876,0.0761892944574
56877,0.329316049814
56878,0.0522450581193
56879,0.12335832417
56880,0.375843197107
56881,0.0519863702357
56882,0.126469671726
56883,0.143331244588
56884,0.157750710845
56885,0.065117649734
56886,0.0580556280911
56887,0.0802984461188
56888,0.0480676479638
56889,0.0597692206502
56890,0.472015142441
56891,0.028619159013
56892,0.250413358212
56893,0.0468824654818
56894,0.0704996287823
56895,0.0995948985219
56896,0.169085204601
56897,0.10613039881
56898,0.240374267101
56899,0.190357252955
56900,0.0239655468613
56901,0.0537197180092
56902,0.0613668859005
56903,0.0212434604764
56904,0.0292410869151
56905,0.0949593782425
56906,0.239555835724
56907,0.0698668137193
56908,0.112116828561
56909,0.213225796819
56910,0.00836163945496
56911,0.0490637011826
56912,0.0272331703454
56913,0.0644711256027
56914,0.0706544220448
56915,0.102015845478
56916,0.0469205453992
56917,0.0191489774734
56918,0.0672410279512
56919,0.261501431465
56920,0.0472938455641
56921,0.130497142673
56922,0.0557381398976
56923,0.065604865551
56924,0.088634647429
56925,0.0918228104711
56926,0.185334950686
56927,0.136145666242
56928,0.0348344296217
